Date,Цена на арматуру_x_stationary,"Концентрат коксующегося угля_Россия марка ОС FCA руб./т, без НДС_stationary","Лом_HMS 1/2 80:20, FOB EC Роттердам, $/т_stationary","Лом_3А, РФ CPT ж/д Южный ФО, руб./т, без НДС_stationary","Лом_3А, РФ CPT ж/д Сибирский ФО, руб./т, без НДС_stationary","Лом_3А, РФ CPT ж/д Центральный ФО, руб./т, без НДС_stationary","ЖРС_Китай Iron ore fines Fe 62%, CFR_stationary","Концентрат коксующегося угля_Россия марка КО FCA руб./т, без НДС_stationary","ЖРС_Российские окатыши Fe 62-65,5%, SiO2 5,8-8,65, DAP Забайкальск-Манжули, $/т_stationary","Лом_HMS 1/2 80:20, FOB США Восток, $/т_stationary","Лом_3А, FOB РФ Черное море, $/т_stationary","Чугун_FOB Бразилия Север, $/т_stationary","Лом_HMS 1/2 80:20, CFR ЮВА, $/т_stationary","Концентрат коксующегося угля_Россия марка КС FCA руб./т, без НДС_stationary","Лом_3А, РФ FCA ж/д респ. Татарстан, руб./т, без НДС_stationary","ЖРС_Российский концентрат Fe 62,5-67,5%, SiO2 0,78-8,51, сухой вес, DAP Забайкальск-Манжули, $/т_stationary","Концентрат коксующегося угля_Россия марка К и смеси марок К, КО FCA руб./т, без НДС_stationary","Кокс_Россия Урал Сибирь +25, FCA руб./т., без НДС_stationary","Лом_3А, РФ FCA ж/д Московский регион, руб./т, без НДС_stationary","Концентрат коксующегося угля_Россия марка Ж+ГЖ FCA руб./т, без НДС_stationary","Чугун_FOB Россия Черное море, $/т_stationary","ЖРС_Россия аглоруда Fe 52-60%, FCA руб./т, без НДС_stationary","ЖРС_Россия концентрат Fe 64-68%, FCA руб./т, без НДС_stationary","Чугун_Россия, FCA руб./т, без НДС_stationary","Концентрат коксующегося угля_HCC Австралия, $/t FOB_stationary","ЖРС_Россия окатыши Fe 62-65,5% FCA руб./т, без НДС_stationary","Лом_3А, РФ CPT ж/д Уральский ФО, руб./т, без НДС_stationary","Концентрат коксующегося угля_Россия марка Ж FCA руб./т, без НДС_stationary","Лом_HMS 1/2 80:20, CFR Турция, $/т_stationary","Концентрат коксующегося угля_Средняя шихта Россия FCA руб./т, без НДС_stationary","Концентрат коксующегося угля_Россия марка ГЖ FCA руб./т, без НДС_stationary","ЖРС_Средневзвешенная цена окатыши Fe 62-65,5%, Россия FCA руб./т, без НДС_stationary","ЖРС_Средневзвешенная цена концентрат Fe 64-68%, Россия FCA руб./т, без НДС_stationary","ЖРС_Средневзвешенная цена аглоруда Fe 52-60%, Россия FCA руб./т, без НДС_stationary","ЖРС_Средневзвешенная цена за 1 % Fe в аглоруде, Россия FCA руб./т, без НДС_stationary"
2017-02-06,-0.0121952730938179,0.5074300347648517,-0.0611955610269197,-0.0134326485052262,0.002236970584601,-0.0143448984726646,0.0121213605323449,0.3605434207166542,0.0,-0.0457460217882035,-0.0648375194953079,0.0,0.0,0.2696635669491023,0.0140581776930126,0.0,0.2371297932889486,0.2429818935338747,-0.0139367971826924,0.0816780310142668,-0.0339015516756813,0.457983142391611,-0.0516243654053081,0.0,-0.011628037995119,-0.0342331716422421,-0.0016323336196055,0.1634530724895722,-0.061875403718087,0.1959044707852211,0.0766332260209168,0.0,0.0,0.0,0.0
2017-02-13,-0.0185763855729348,0.0,0.074801213082698,-0.0190873314186621,-0.0033573351937068,-0.0267580993098661,0.0,0.0,0.0,0.0457460217882035,0.0603431299074683,0.1114135873709036,0.0,0.0,-0.0279666077391453,0.0,0.0,0.0,-0.0281884812057988,0.0,0.0666913744986725,0.0,0.0,0.0,-0.0176995770994015,0.0,0.0070975391550121,0.0,0.0658674249876245,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-20,-0.0221178052536199,0.0,0.1026541540600831,-0.0098171848161907,-0.0024692294337249,-0.0249323156224487,0.0920188987202514,0.0,0.0648375194953079,0.0930904230660125,0.0985808286724481,0.0,0.0550597771830272,0.0,-0.0032264880343593,1.5,0.0,0.0,-0.0300941190773631,0.0,0.0564413109049519,0.0,0.0,0.0,-0.0805388624840119,0.0,-0.0063136864791726,0.0,0.0913181585347882,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-27,-0.0324703850307841,0.0,0.0320027310861741,-0.0047412714123051,-0.014564646396872,-0.0237068323058835,0.0217399866364065,0.0,0.0221738574943222,0.0255955471889635,0.0281708769666959,0.022117805253619,0.0,0.0,-0.0380916612963719,1.5,0.0,0.0,-0.0311776735905429,0.0,0.0359320092260633,0.0,0.0,0.0,0.0254790853009847,0.0,-0.0511042990689176,0.0,0.0251359732715421,0.0,0.0,-0.0121488161571932,-0.0049954093626034,0.1925649242087157,0.0984400728132524
2017-03-06,0.0065789710980439,-0.0206192872027362,0.0194937946810007,-0.0014267760683797,-0.0043423676963936,-0.0224477881693143,-0.0108109161042158,-0.0108696722369039,0.0302398851897178,0.0107720969819107,0.0118344576470024,0.0458095360312942,0.0176995770994015,0.0,-0.0648207582088495,4.5,0.0,0.0,-0.0217210643588376,0.0,0.0571584138399483,0.0995295953470334,0.0389659685333843,0.0,0.0186921330121521,0.0294138852062939,-0.0658954978554344,0.0,0.0105821093305369,-0.0033607531411004,-0.0109891215755961,0.0,0.0,0.0,0.0
2017-03-13,0.0065359709797849,0.0,0.0378833179023017,-0.0274329698706665,-0.064161944217286,-0.0540280542739477,-0.0558804583944567,0.0,-0.0171678036223656,0.0246926125903721,0.0608552757212752,0.0579872576503497,0.0173917427118688,0.0,-0.0239570165200806,-1.5,0.0,0.0,-0.0252589550283843,0.0,0.0137933221323356,0.0,0.0,0.0,-0.0061919702479205,0.0,-0.0224912059910611,0.0,0.047954393122036,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-20,-0.0032626456348161,0.0,-0.0037243990909825,-0.0139330943039244,-0.0012218467695301,0.0057136652304521,0.044951387862266,0.0,0.0171678036223656,-0.0069930354909706,-0.003696861881326,0.0940289496482762,-0.0103987072208981,0.0,-0.0167287156755246,2.0,0.0,0.0,-0.027767407120594,0.0,0.0533459807052931,0.0,0.0,0.0,-0.0062305497506365,0.0,-0.0092764344080951,0.0,-0.0033500868852822,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-27,-0.0065574005461588,0.0,-0.0695260626486105,-0.0167927058755612,-0.0369443916031997,-0.002667260972279,-0.0565122102633424,0.0,-0.0171678036223656,-0.0727593542824287,-0.0493458741031549,0.0,-0.0246926125903721,0.0,0.0044507457650713,-2.0,0.0,0.0,0.0036239218238804,0.0,0.0256424306133373,0.0,0.0,0.0,-0.0317486983145798,0.0,0.0049129005509858,0.0,-0.076692620788255,0.0,0.0,0.0723158437072477,0.024731183660787,0.1440911528395245,0.1177830356563833
2017-04-03,-0.0199342149008181,0.0,-0.0366639843715912,-0.0061440794675373,-0.0008460953208029,-0.0001483899691105,-0.0598981415810682,0.0,-0.0263173083173731,-0.0384662808277962,-0.0316231884305127,-0.0259754864032606,0.0,0.0,-0.0029919563014111,-3.0,0.0,0.0,-0.0025756614367953,0.0,-0.0127390257774298,0.0,0.0,0.0,0.0,0.0,0.0039881162005617,0.0,-0.0331522073168999,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-10,-0.0101181301655834,-0.4834266495778756,0.0245914031373226,-0.0182189052481014,-0.0064538267489009,-0.0057298218301564,-0.0250013022054176,-0.4820983341290805,-0.0089286307443012,0.0194180858571018,0.0238106486937184,-0.0266682470821617,0.0,-0.3964152725882464,0.0029112102074595,-3.5,-0.4054651081081637,-0.1692643176373067,-0.0102880732459915,-0.4786685121314598,0.0,0.0,0.0617480070684468,0.0190029471256156,0.3225508981026044,0.1183196603003313,-0.0035358321584784,-0.4174412991548788,0.029522439266322,-0.4438428032070636,-0.4666941943443685,0.0,0.0,0.0,0.0
2017-04-17,-0.0450682854017063,0.0,-0.0040568006956149,0.0064768019154701,-0.002644488638607,-0.0005971932097459,-0.106767975425706,0.0,-0.0648375194953079,-0.0077220460939102,-0.0039292781398891,0.0,-0.0180185055026775,0.0,-0.0059933766510091,-4.0,0.0,0.0,-0.0029356622241163,0.0,-0.0077220460939102,0.0,0.0,0.0,0.2865131652467996,0.0,-0.0052894184074823,0.0,-0.0036429912785012,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-24,-0.0251359732715421,0.0,-0.0330608622608874,0.0073094397509088,-0.004709114400347,-0.0093023926623132,-0.0882926071456786,0.0,-0.0193242728264024,-0.0355066884569099,-0.0442728236779883,-0.0136056520557783,0.0,0.0,-0.0069289048354264,-2.5,0.0,0.0,-0.00433769145984,0.0,-0.0051813587419973,0.0,0.0,0.0,-0.0615021997577942,0.0,0.0012114789094361,0.0,-0.0333982804018484,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-01,-0.0370412716803496,0.0,0.0,0.00080078626927,-0.0061983669523382,0.0022585268954582,0.0451204352804701,0.0,0.0097088141269603,-0.0121213605323449,-0.0165978914090372,0.0,-0.0183491386681966,0.0,0.0008176615336985,1.0,0.0,0.0,0.0031119507547909,0.0,-0.026317308317374,0.0,0.0,0.0,-0.1485692699890632,0.0,-0.0031073578377522,0.0,-0.0075757938084572,0.0,0.0,0.063285086079766,0.1013927676858728,0.0523726748820712,0.0540672212702757
2017-05-08,-0.0075757938084581,0.0,0.0571584138399483,-0.008403717841201,-0.0003454828156677,-0.0017310808522612,-0.0298529631496817,0.0,-0.1679328193418543,0.0437445489628576,0.044997365930735,0.0,0.0183491386681966,0.0,0.0028565618281852,-14.5,0.0,0.0,-0.003358044025381,-0.0063492276786583,-0.0134230203321408,0.0104712998672953,-0.1692339220385861,-0.1385861632861473,-0.1391128024627175,-0.1627714228711667,0.0028046256777152,-0.0182375875497822,0.0409740742103057,-0.0016583751727754,0.0303710978762996,0.0,0.0,0.0,0.0
2017-05-15,0.0,0.0,-0.0039761483796398,-0.0136689852199083,0.0019848981705568,-0.0080929231932884,-0.0953101798043247,0.0,-0.0649195460993157,-0.0078125397367943,-0.0040080213975386,0.0,0.0,0.0,0.0002444688925518,-3.0,0.0,0.0,-0.0015599986742635,0.0,0.0,0.0,0.0,0.0,-0.1442496088445466,0.0,-0.0001514004544898,0.0,-0.0036563112031107,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-22,-0.0038095284166672,0.0,-0.0039920212695374,0.0085926454609985,-0.0028491277637119,-0.0055591659750398,0.0327898228229912,0.0,0.0121213605323449,0.0,-0.0040241502997249,0.0,0.0,0.0,0.0023601231708045,1.0,0.0,0.0,-0.0051901092738333,0.0,-0.0136056520557783,0.0,0.0,0.0,-0.0901510969942975,0.0,-0.0039444790580258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-29,-0.0019102202561196,0.0,-0.0161293819298835,0.0013267489231516,-0.0016440967663076,-0.0011461319306214,-0.0327898228229912,0.0,-0.0121213605323449,-0.0078740564309054,-0.004040409537005,0.0,-0.0183491386681966,0.0,-0.0003252032548992,-1.0,0.0,0.0,-0.0074614837964404,0.0,-0.0137933221323356,0.0,0.0,0.0,-0.031951599806602,0.0,-0.0015973836736282,0.0,-0.0073529743052587,0.0,0.0,-0.161838136347491,-0.1369893027065991,0.0621370354293429,0.0259754864032606
2017-06-05,0.0,0.0,0.0,-0.000958030951347,-0.0004331066809442,-0.0065196779356,-0.0512932943875501,0.0,-0.0694285064317634,0.0,0.0,0.0,-0.018692133012153,0.0,-0.0119428822378058,-4.5,0.0,-0.0153455696746611,-0.0101201047713086,0.0,0.0,0.0,-0.2311542750602893,-0.0136056520557783,-0.013072081567353,-0.1859645480724552,-0.0192927086057448,0.0,0.0,-0.000415023869829,-0.0042826617920006,0.0,0.0,0.0,0.0
2017-06-12,0.0,0.0,0.0040568006956149,-0.0093334010873054,0.0019042678653242,-0.0139483082774187,-0.0176995770994006,0.0,-0.0131580845775109,0.0,0.004040409537005,-0.0419641990990324,0.0,0.0,-0.0101733642815364,-1.0,0.0,0.0,-0.0159298403282139,0.0,-0.0139862419747398,0.0,0.0,0.0,-0.0199342149008172,0.0,-0.0044335622734195,0.0,0.0036832454162967,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-19,0.0076190844764401,0.0,0.0080645598367299,-0.0035786215780291,-0.0016443813476403,0.000858000910636,-0.0363676441708751,0.0,0.0,0.0039447782910162,0.0080321716972635,0.0,0.0,0.0,-0.0224464049741701,-1.0,0.0,0.0,-0.0034223168241656,0.0,-0.0141846349919569,0.0,0.0,0.0,-0.0481192483441983,0.0,-0.0199195658451056,0.0,0.0073260400920727,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-26,0.0075614727005763,0.0,0.0159365922628129,-0.0358892010653644,0.0006061393440113,-0.000389909156107,0.0363676441708751,0.0,0.0196727655987052,0.0078431774610256,0.0158733491562905,-0.0143887374520987,0.0,0.0,-0.0155945238929149,2.0,0.0,0.0,0.000771043088104,0.0,-0.0143887374520987,0.0,0.0,0.0,0.0070175726586461,0.0,-0.0159516027150381,0.0,0.0216614967811787,0.0,0.0,-0.1918950977311091,-0.2192874199485803,-0.0102987522005744,0.0
2017-07-03,0.0037594029239045,0.0,0.0349550150335762,0.0011605866133077,-0.0006061393440113,-0.0005461283537329,0.0855221734381617,0.0,0.0988458346366325,0.0420712139206873,0.0348197651592281,-0.0145987994211527,0.0370412716803496,0.0,0.0025011872110489,0.5,0.0,0.0,0.00324897686618,0.0,-0.0145987994211527,0.0,0.0,0.0,0.0343676435042077,0.0,-0.0005657708778912,0.0,0.0281708769666968,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-10,0.0494153595633513,-0.0845573880280632,0.0300774552372784,-0.0005414394686944,-0.0375970860853467,-0.0004683475224176,0.0322608622182212,-0.0088889474172457,0.0515873687904928,0.0148701624794513,0.0262679268206103,0.0145987994211527,0.0180185055026775,-0.0651393021709605,-0.0035379939394903,2.0,-0.1303618178632444,-0.1720650566267654,-0.0017086719236161,-0.0864325057723078,0.0289875368732515,-0.233614851181505,-0.136728121898833,0.0,0.0266682470821617,-0.1750487974648749,0.0087737512957222,-0.0567975983931319,0.0240148762038741,-0.0796046319716623,-0.0393924017106606,0.0,0.0,0.0,0.0
2017-07-17,0.0281708769666959,0.0,0.003696861881326,0.0139830182429161,0.0004495796506063,-0.0003904572303703,0.0312525435041042,0.0,0.0221003470006664,0.0073529743052587,0.0110498361865847,0.0,0.0350913198112703,0.0,0.0012958405337997,1.0,0.0,0.0,-0.0027399623272295,0.0,0.0,0.0,0.0,0.0,0.0512932943875501,0.0,0.0102057974023228,0.0,0.0067567824628795,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-24,0.0206192872027362,0.0,0.0073529743052587,0.0146927817337516,0.0425895792101673,-0.0028941316301764,0.0451204352804701,0.0,0.0108696722369039,0.0072993024816119,0.0181493185056771,0.0143887374520987,0.0,0.0,0.0301880837962507,1.5,0.0,0.0439192339348348,0.0169185757076224,0.0,0.0,0.0,0.0,0.0,0.0547248996892468,0.0,0.0306995403349645,0.0,0.0166948785721698,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-31,0.0,0.0,0.0672820070833219,0.0142576968282437,0.0075523874255374,0.0286472896535059,0.0145987994211527,0.0,0.0,0.0702042586732485,0.0422598092898827,0.0141846349919569,0.0438518825288491,0.0,0.0083417233791198,0.0,0.0,0.0,0.0324307915507731,0.0,0.0281708769666968,0.0,0.0,0.0,0.0405852801150778,0.0,0.0111690267559616,0.0,0.0578939784189023,0.0,0.0,-0.1513203678902694,-0.1566421685340753,-0.2036657443546383,-0.1978257433299197
2017-08-07,0.0497615095590635,0.0,0.0435579743391301,0.0019991861828643,0.016534908448019,0.0522025254271927,0.0563529365511312,0.0,0.0266682470821608,0.0495969411393719,0.0438518825288491,0.0,0.0163669774642052,0.0,0.0133676386136318,4.0,0.0,0.0,0.0355949401203457,0.0,-0.0139862419747398,-0.0266682470821617,0.1588235855266511,0.0323478338655203,0.0280130362276747,0.1289921201911035,0.0192878728562462,0.0,0.0246926125903721,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-28,0.0247605496806535,0.0,0.0090498355199182,0.0645506123780723,0.0530704349640167,0.0805047275486092,0.0526437334854215,0.0,0.020834086902842,0.0088889474172457,0.0090772181511162,0.0082988028146946,0.0,0.0,0.0836950924191963,2.0,0.0,0.0,0.0921146978474158,0.0,0.0270286723879191,0.0,0.0,0.0,0.0406147191541901,0.0,0.0887696192008267,0.0,0.0084151969252843,0.0,0.0,0.1236278982044876,0.0725823342106135,-0.0030503328176232,0.0
2017-09-04,0.0477544312958997,0.0,-0.0090498355199182,-0.0121648601904382,0.0457494816589711,0.0189055701023814,-0.0129034048359075,0.0,-0.0051679701584426,-0.0088889474172457,-0.0060423144559624,0.0325231917055601,0.037522439323089,0.0,0.0095660854689203,-1.5,0.0,0.0,0.0200787187674329,0.0,0.0132452267500209,0.0,0.0,0.0,0.0342331716422421,0.0,0.0181514906786208,0.0,-0.0056022555486698,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-11,0.0255768417896486,0.0,0.0030257209165371,0.0042745546278446,0.0148933459742224,0.0056702771339818,0.0,0.0,-0.0262482260749363,0.0088889474172457,-0.0091324835632722,0.0,-0.0028368813351997,0.0,0.0172118899612971,-1.0,0.0,0.0,0.0082212965936907,0.0,0.0,0.0,0.1446148484718881,0.026179505581771,0.0095694510161505,0.1455606608188855,0.0188629422089352,0.0,0.0,0.0037388811969485,0.0436750635026612,0.0,0.0,0.0,0.0
2017-09-18,-0.020408871631206,0.0,-0.0152209940103551,0.0387847003660422,0.0808266437445048,0.0245861778613676,-0.0397403286495139,0.0,-0.0160861377516239,-0.0088889474172457,-0.0373875320716203,0.0,0.0,0.0,0.0550192282487529,-1.5,0.0,0.0,0.0300032182947589,0.0,0.0,0.0,0.0,0.0,-0.0143887374520996,0.0,0.0388078117189252,0.0,-0.0112995552539336,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-25,0.0,0.0,-0.0665856047592958,0.0226031065849028,0.0488925104581881,0.0331456892066572,-0.0993724738132044,0.0,-0.0218587938124992,-0.0456700368331883,-0.0322608622182212,-0.0134230203321408,0.0,0.0,0.0217098744545189,-3.5,0.0,0.0,0.0272752730499057,0.0,-0.0132452267500209,0.0,0.0,0.0,-0.0444517625708336,0.0,0.0317700782328138,0.0,-0.064538521137571,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-02,-0.0340793136528638,0.0,-0.0855221734381626,-0.0036743639915641,-0.0075118326967906,-0.0005802820333435,-0.0615578929994331,0.0,-0.016713480973741,-0.1015602001494961,-0.1405819506211898,-0.1053605156578258,-0.0200867585667365,0.0,0.0,-1.5,0.0,0.0,0.0033345714485086,0.0,-0.0833816089390504,0.0,0.0,0.0,-0.041242958534049,0.0,0.0059472136363165,0.0,-0.0787808778531138,0.0,0.0,0.145675891802437,0.1719832040803606,0.0111393556907071,0.0
2017-10-09,-0.0134230203321408,0.3130917879771502,-0.0180185055026775,0.0108121530398559,-0.0084781920646044,-0.0035470309030714,-0.0160003413464409,0.3053816495511814,0.1412264288463234,-0.0173917427118688,-0.0190481949706944,0.0,-0.0597192347016228,0.1637201308434086,0.0003185829457645,11.0,0.2407098750321097,0.2535078926391865,0.002216886184108,0.1541506798272589,0.0,0.150282203049338,0.0194762710606202,0.0650228999312503,-0.0212773984472844,0.0196298560448848,-0.0090247890069079,0.204794412646013,-0.0165293019512109,0.2020539340879104,0.131927543042547,0.0,0.0,0.0,0.0
2017-10-16,-0.0329700192375685,0.0,0.0180185055026775,-0.018317528609872,-0.0120967898748602,-0.013724555605588,-0.0327898228229912,0.0,-0.0500104205746616,0.0173917427118688,0.0190481949706944,-0.0181823190831904,0.0,0.0,0.0209299703506733,-1.0,0.0,0.0,-0.015559933307232,0.0,-0.0145987994211527,0.0,0.0,0.0,-0.0217399866364065,0.0,0.015472572539144,0.0,0.0230652729309959,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-23,-0.0574870909176823,0.0,0.0176995770994015,-0.0066866545619355,0.0065569705777939,-0.0020691089525506,0.0165293019512109,0.0,0.0253178079842903,-0.0138891121606672,-0.0152094186635283,0.0,-0.0061728591070808,0.0,-0.0134407248861307,0.0,0.0,0.0,-0.0028154052444335,0.0,0.0,0.0,0.0,0.0,-0.0110498361865847,0.0,-0.0050711560516258,0.0,-0.013114942077828,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-06,-0.0487901641694321,-0.0552626786750494,0.0217399866364056,-0.0182876172433417,-0.0172250404091798,-0.0210275946854281,-0.0165293019512109,0.0,0.0487901641694312,0.0138891121606672,0.0152094186635283,0.0,0.0,-0.0374264055191169,-0.039566793793524,1.0,-0.0562808358985904,-0.0170151050059832,-0.0301596573425904,0.0,0.0,0.0,-0.2033118326857899,-0.0319830458530514,-0.0223472986919972,-0.1975558013658016,-0.0259444810548359,0.0,0.0229142595228761,-0.0216997788425228,0.0,0.0,0.0,0.0,0.0
2017-11-20,0.0,0.0,0.0072464085207668,-0.055642644991158,0.0016951550887913,-0.0284300084066799,-0.0160003413464409,0.0,0.0,0.0347257113738299,0.0228146777661715,-0.0180185055026784,0.0,0.0,-0.0446391102521612,0.0,0.0,0.0,-0.0212522756596591,0.0,0.0088626872578458,0.0,0.0,0.0,0.0379449315641231,0.0,-0.0176537935366081,0.0,0.0195445960729703,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-27,-0.0155041865359653,0.0,0.0284716740813122,0.0109112186365152,-0.0108561750216686,-0.0235677805852336,0.0472528848505451,0.0,0.0093458624182369,0.0101868453069924,0.0223057575142986,-0.0152674721307883,0.0298529631496817,0.0,0.0024074423445856,1.0,0.0,0.0,-0.022287813052408,0.0,-0.0148150857851412,0.0,0.0,0.0,0.0518250678645859,0.0,-0.0089122477185199,0.0,0.0160003413464409,0.0,0.0,-0.1918103877997516,-0.2048617749406682,0.014361185068128,0.0
2017-12-04,-0.0157483569681389,0.0,0.0546210844802246,0.0016880928563978,-0.0002854084928394,-0.0058957694564671,0.0451204352804701,0.0,0.0138570346614264,0.0134230203321408,-0.0073801072976227,0.0152674721307883,0.0145987994211527,0.0,-0.0091498643693821,1.5,0.0,0.0,-0.0125678793999313,0.0,0.0,0.0,0.0,0.0,0.0347429484438732,0.0,-0.0100556549882906,0.0,0.0434851119397388,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-11,0.0063291350516472,-0.0114286958236231,0.0612107310448966,-0.0061818970256677,-0.0029301432434962,-0.0082993627754301,0.0289875368732523,0.0,0.0091324835632731,0.0487901641694321,0.0540672212702757,0.0588405000229332,0.0285733724440557,0.0813456394539517,-0.0013981384962722,1.0,-0.0105821093305369,-0.0109805024834432,-0.0112566059588736,0.0,0.0579872576503497,0.0,-0.0036429912785012,0.0,0.0706175672139535,-0.0052770571008444,-0.0007981908099718,0.0,0.0474866662659883,0.0086870737420472,0.0,0.0,0.0,0.0,0.0
2017-12-18,0.0031496089028966,0.0,0.0,6.527202117112552e-05,-0.0038723605219264,0.0006096115608578,0.0,0.0,0.0,0.0063291350516472,0.0344861760711694,0.0,0.0,0.0,0.0038218479564111,0.0,0.0,0.0,7.350509025982888e-05,0.0,0.0,0.0,0.0,0.0,0.0269074529199242,0.0,-0.0002662052458148,0.0,0.0200867585667365,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,0.0284919557943066,0.0,0.0059880418446223,-0.0093922072319472,0.0190320821811678,-0.003811083964905,-0.0136056520557792,0.0,0.0,0.0148150857851412,0.0157483569681389,0.0139862419747398,0.013072081567353,0.0,0.0076730493031913,-0.5,0.0,0.0,-0.0012538261774608,0.0,0.0137933221323356,0.0,0.0,0.0,0.0408219945202548,0.0,0.0027658802669954,0.0,0.0137933221323356,0.0,0.0,0.0002672724858889,-0.0032792887831298,0.0473406259558464,0.0571584138399483
2018-01-08,0.0,0.1241484295234585,0.0148150857851412,-0.0170375477550965,-0.0164734453908437,-0.0129016338006593,0.0402738991379401,0.0512932943875501,0.0088889474172466,0.0145987994211527,0.0,0.0,0.0129034048359075,0.1212492436328709,-0.0016918610825165,0.0,0.1034970784089068,-0.0063291350516472,-0.0093423976008608,0.1541506798272589,0.0,-0.1973171517543113,0.2010024254369957,0.0148886124937508,-0.0040080213975386,0.11719497330483,-0.0079131994543253,0.1381503384808162,0.0136056520557783,0.1192509912776849,0.054658412537865,0.0,0.0,0.0,0.0
2018-01-15,0.0,0.0,0.0,-0.0007386268591655,-0.000497000258731,0.0086652079224407,0.0387145121806904,0.0,0.0131870042819537,0.0,0.0155041865359653,0.0540672212702757,-0.0259754864032606,0.0,0.0011037122639159,2.0,0.0,0.0,0.0027524659371067,0.0,0.0402738991379401,0.0,0.0,0.0,-0.0080645598367299,0.1372011215134847,0.0108729755959249,0.0,0.0053908486348763,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-22,-0.0084626739187338,0.0,-0.0298529631496817,-0.0027578801995638,0.0201075390934075,0.0065520299913011,-0.0387145121806904,0.0,-0.0265502320941211,-0.0204985215483413,-0.0249234084524569,0.0,0.0,0.0,0.0031572404067148,-3.0,0.0,0.0,0.0061470291688774,0.0,0.0,0.0,0.0,0.0,-0.0800427076735363,0.0,0.0051586219647123,0.0,-0.0327898228229903,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-29,-0.0229236399019363,0.0,-0.0152674721307883,0.0146437038869091,-0.0005569867163419,0.0074551344950162,-0.0132452267500209,0.0,-0.0090090699423655,-0.0239532410224931,-0.0158985860677978,-0.0266682470821617,-0.0540672212702757,0.0,-0.0034514445865365,-1.0,0.0,0.0,-0.0034021185096193,0.0,-0.0402738991379401,0.0,0.0,0.0,-0.0727593542824287,0.0,-0.0025424876535602,0.0,-0.0196359745168592,0.0,0.0,0.1247071645186022,0.1234441910911217,-0.1689928292118585,-0.0870113769896296
2018-02-05,-0.0234614866789986,0.1104238176143734,-0.0249234084524569,-0.0047907470694994,-0.0008360621959866,0.0170715443025581,-0.0408219945202548,0.0292553581487897,0.0,-0.0370412716803487,-0.0392207131532815,0.0,0.0,0.1112256351102232,0.0234825955132684,-2.5,0.13443026908954,-0.0208507954801913,0.0240093512018582,0.073743474245548,0.0136056520557783,0.3380897056353937,0.0650048303089967,0.0122400548945034,0.0047058910374131,0.0402064204780394,0.0188471966785037,0.0362030486639604,-0.014265577158822,0.0845040320876062,0.0416726964005675,0.0,0.0,0.0,0.0
2018-02-12,0.0088626872578458,0.0,0.0,-0.0112010292782382,-0.0126961337848214,0.0240043005068031,0.0540672212702757,0.0,0.0179377006866667,0.006269613013595,0.0,0.0,-0.0281708769666968,0.0,0.0035862898859182,3.0,0.0,0.0,0.0267615071398026,0.0,-0.0136056520557783,0.0,0.0,0.0,0.0458796057506933,0.0,-0.0047446546998646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-19,-0.0029455102297575,0.0,0.0156497716671282,0.0094653813124825,0.029011739399996,0.0120456221514153,0.0259754864032606,0.0,0.0088496152769828,0.0155041865359653,0.0099503308531678,-0.0273989741881139,0.0,0.0,0.0216021715140204,1.0,0.0,0.0,0.0148181924380903,0.0,-0.0137933221323356,0.0,0.0,0.0,0.0221738574943222,0.0,0.0164437522210469,0.0,0.014265577158822,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-26,-0.0360399364831973,0.0,-0.0062305497506365,0.0180757727114908,0.0050615703137353,0.0226635008730298,0.0,0.0,0.0,0.0303053494953289,0.006578971098043,0.0354743881936601,0.0689928714869516,0.0,0.0321974660169672,0.0,0.0,0.0,0.0173331253284487,0.0,0.0137933221323356,0.0,0.0,0.0,0.0043763745997988,0.0,0.0122700925918142,0.0,0.0140649294674037,0.0,0.0,0.0959747812287385,0.096482512881149,0.239435238912395,0.1144103511777441
